"Key","Adv","ObDate","FcstDate","WindField","NE","SE","SW","NW"
"AL072016",1,2016-08-22 21:00:00,2016-08-23 18:00:00,34,70,40,30,60
"AL072016",1,2016-08-22 21:00:00,2016-08-24 06:00:00,34,100,80,40,70
"AL072016",1,2016-08-22 21:00:00,2016-08-24 18:00:00,34,120,90,70,100
"AL072016",1,2016-08-22 21:00:00,2016-08-25 18:00:00,34,140,120,80,110
"AL062016",20,2016-08-21 21:00:00,2016-08-22 06:00:00,34,40,NA,NA,NA
"AL062016",19,2016-08-21 15:00:00,2016-08-22 00:00:00,34,40,40,NA,30
"AL062016",18,2016-08-21 09:00:00,2016-08-21 18:00:00,34,40,40,NA,30
"AL062016",18,2016-08-21 09:00:00,2016-08-22 06:00:00,34,40,40,NA,30
"AL062016",18,2016-08-21 09:00:00,2016-08-22 18:00:00,34,40,40,NA,30
"AL062016",17,2016-08-21 03:00:00,2016-08-21 12:00:00,34,50,40,NA,30
"AL062016",17,2016-08-21 03:00:00,2016-08-22 00:00:00,34,50,NA,NA,40
"AL062016",17,2016-08-21 03:00:00,2016-08-22 12:00:00,34,50,NA,NA,40
"AL062016",17,2016-08-21 03:00:00,2016-08-23 00:00:00,34,40,NA,NA,40
"AL062016",16,2016-08-20 21:00:00,2016-08-21 06:00:00,34,60,NA,NA,60
"AL062016",15,2016-08-20 15:00:00,2016-08-21 00:00:00,34,NA,NA,NA,70
"AL062016",13,2016-08-20 03:00:00,2016-08-20 12:00:00,34,NA,NA,NA,60
"AL062016",13,2016-08-20 03:00:00,2016-08-21 00:00:00,34,40,NA,NA,40
"AL062016",12,2016-08-19 21:00:00,2016-08-20 06:00:00,34,NA,NA,NA,40
"AL062016",12,2016-08-19 21:00:00,2016-08-20 18:00:00,34,NA,NA,NA,40
"AL062016",11,2016-08-19 15:00:00,2016-08-20 00:00:00,34,40,20,NA,30
"AL062016",11,2016-08-19 15:00:00,2016-08-20 12:00:00,34,30,NA,NA,30
"AL062016",11,2016-08-19 15:00:00,2016-08-21 00:00:00,34,30,NA,NA,30
"AL062016",10,2016-08-19 09:00:00,2016-08-19 18:00:00,34,40,30,NA,30
"AL062016",10,2016-08-19 09:00:00,2016-08-20 06:00:00,34,40,30,NA,30
"AL062016",10,2016-08-19 09:00:00,2016-08-20 18:00:00,34,40,30,NA,30
"AL062016",9,2016-08-19 03:00:00,2016-08-19 12:00:00,34,40,30,30,40
"AL062016",9,2016-08-19 03:00:00,2016-08-20 00:00:00,34,40,30,NA,40
"AL062016",9,2016-08-19 03:00:00,2016-08-20 12:00:00,34,40,30,NA,40
"AL062016",9,2016-08-19 03:00:00,2016-08-21 00:00:00,34,40,30,NA,40
"AL062016",8,2016-08-18 21:00:00,2016-08-19 06:00:00,34,40,20,NA,40
"AL062016",8,2016-08-18 21:00:00,2016-08-19 18:00:00,34,50,30,NA,50
"AL062016",8,2016-08-18 21:00:00,2016-08-20 06:00:00,34,50,30,NA,50
"AL062016",8,2016-08-18 21:00:00,2016-08-20 18:00:00,34,50,30,NA,50
"AL062016",8,2016-08-18 21:00:00,2016-08-21 18:00:00,34,50,30,NA,50
"AL062016",7,2016-08-18 15:00:00,2016-08-19 00:00:00,34,40,20,NA,40
"AL062016",7,2016-08-18 15:00:00,2016-08-19 12:00:00,34,50,30,NA,50
"AL062016",7,2016-08-18 15:00:00,2016-08-20 00:00:00,34,50,30,NA,50
"AL062016",7,2016-08-18 15:00:00,2016-08-20 12:00:00,34,50,30,NA,50
"AL062016",7,2016-08-18 15:00:00,2016-08-21 12:00:00,34,50,30,NA,50
"AL062016",6,2016-08-18 09:00:00,2016-08-19 06:00:00,50,30,NA,NA,NA
"AL062016",6,2016-08-18 09:00:00,2016-08-18 18:00:00,34,30,20,NA,40
"AL062016",6,2016-08-18 09:00:00,2016-08-19 06:00:00,34,50,30,NA,50
"AL062016",6,2016-08-18 09:00:00,2016-08-19 18:00:00,34,50,30,20,40
"AL062016",6,2016-08-18 09:00:00,2016-08-20 06:00:00,34,50,30,NA,50
"AL062016",6,2016-08-18 09:00:00,2016-08-21 06:00:00,34,40,30,NA,40
"AL062016",5,2016-08-18 03:00:00,2016-08-18 12:00:00,34,30,20,NA,30
"AL062016",5,2016-08-18 03:00:00,2016-08-19 00:00:00,34,40,30,NA,40
"AL062016",5,2016-08-18 03:00:00,2016-08-19 12:00:00,34,50,40,30,50
"AL062016",5,2016-08-18 03:00:00,2016-08-20 00:00:00,34,60,40,40,60
"AL062016",5,2016-08-18 03:00:00,2016-08-21 00:00:00,34,50,40,NA,50
"AL062016",4,2016-08-17 21:00:00,2016-08-19 06:00:00,50,20,NA,NA,20
"AL062016",4,2016-08-17 21:00:00,2016-08-19 18:00:00,50,20,NA,NA,20
"AL062016",4,2016-08-17 21:00:00,2016-08-18 06:00:00,34,30,20,NA,30
"AL062016",4,2016-08-17 21:00:00,2016-08-18 18:00:00,34,40,30,20,40
"AL062016",4,2016-08-17 21:00:00,2016-08-19 06:00:00,34,50,40,30,50
"AL062016",4,2016-08-17 21:00:00,2016-08-19 18:00:00,34,60,50,40,60
"AL062016",4,2016-08-17 21:00:00,2016-08-20 18:00:00,34,60,50,40,60
"AL062016",3,2016-08-17 15:00:00,2016-08-19 12:00:00,50,20,NA,NA,20
"AL062016",3,2016-08-17 15:00:00,2016-08-18 00:00:00,34,30,20,NA,30
"AL062016",3,2016-08-17 15:00:00,2016-08-18 12:00:00,34,40,30,20,40
"AL062016",3,2016-08-17 15:00:00,2016-08-19 00:00:00,34,50,40,30,50
"AL062016",3,2016-08-17 15:00:00,2016-08-19 12:00:00,34,60,50,40,60
"AL062016",3,2016-08-17 15:00:00,2016-08-20 12:00:00,34,60,50,40,60
"AL062016",2,2016-08-17 09:00:00,2016-08-18 18:00:00,50,30,NA,NA,20
"AL062016",2,2016-08-17 09:00:00,2016-08-19 06:00:00,50,30,20,NA,NA
"AL062016",2,2016-08-17 09:00:00,2016-08-17 18:00:00,34,40,30,NA,30
"AL062016",2,2016-08-17 09:00:00,2016-08-18 06:00:00,34,60,30,20,50
"AL062016",2,2016-08-17 09:00:00,2016-08-18 18:00:00,34,70,50,30,60
"AL062016",2,2016-08-17 09:00:00,2016-08-19 06:00:00,34,70,50,30,60
"AL062016",2,2016-08-17 09:00:00,2016-08-20 06:00:00,34,60,40,NA,50
"AL062016",1,2016-08-17 03:00:00,2016-08-19 00:00:00,50,30,20,NA,NA
"AL062016",1,2016-08-17 03:00:00,2016-08-20 00:00:00,50,30,20,NA,NA
"AL062016",1,2016-08-17 03:00:00,2016-08-17 12:00:00,34,60,30,NA,40
"AL062016",1,2016-08-17 03:00:00,2016-08-18 00:00:00,34,60,30,NA,40
"AL062016",1,2016-08-17 03:00:00,2016-08-18 12:00:00,34,60,40,30,60
"AL062016",1,2016-08-17 03:00:00,2016-08-19 00:00:00,34,70,50,30,60
"AL062016",1,2016-08-17 03:00:00,2016-08-20 00:00:00,34,70,50,30,60
"AL052016",15,2016-08-06 03:00:00,2016-08-06 12:00:00,34,100,40,NA,60
"AL052016",14,2016-08-05 21:00:00,2016-08-06 06:00:00,34,100,40,20,100
"AL052016",13,2016-08-05 15:00:00,2016-08-06 00:00:00,34,60,30,NA,40
"AL052016",12,2016-08-05 09:00:00,2016-08-05 18:00:00,34,60,30,NA,60
"AL052016",12,2016-08-05 09:00:00,2016-08-06 06:00:00,34,60,30,NA,60
"AL052016",11,2016-08-05 03:00:00,2016-08-05 12:00:00,34,60,30,NA,60
"AL052016",11,2016-08-05 03:00:00,2016-08-06 00:00:00,34,60,30,NA,60
"AL052016",8,2016-08-04 09:00:00,2016-08-04 18:00:00,34,80,50,20,50
"AL052016",7,2016-08-04 03:00:00,2016-08-04 12:00:00,50,30,NA,NA,NA
"AL052016",7,2016-08-04 03:00:00,2016-08-04 12:00:00,34,120,60,20,60
"AL052016",6,2016-08-03 21:00:00,2016-08-04 06:00:00,64,20,20,NA,20
"AL052016",6,2016-08-03 21:00:00,2016-08-04 06:00:00,50,50,50,NA,30
"AL052016",6,2016-08-03 21:00:00,2016-08-04 06:00:00,34,120,80,30,80
"AL052016",6,2016-08-03 21:00:00,2016-08-04 18:00:00,34,30,NA,NA,NA
"AL052016",6,2016-08-03 21:00:00,2016-08-05 18:00:00,34,60,NA,NA,NA
"AL052016",5,2016-08-03 15:00:00,2016-08-04 00:00:00,64,20,NA,NA,NA
"AL052016",5,2016-08-03 15:00:00,2016-08-04 00:00:00,50,40,20,20,30
"AL052016",5,2016-08-03 15:00:00,2016-08-04 12:00:00,50,30,25,NA,NA
"AL052016",5,2016-08-03 15:00:00,2016-08-04 00:00:00,34,100,75,30,80
"AL052016",5,2016-08-03 15:00:00,2016-08-04 12:00:00,34,100,75,30,30
"AL052016",5,2016-08-03 15:00:00,2016-08-05 12:00:00,34,60,NA,NA,60
"AL052016",4,2016-08-03 09:00:00,2016-08-04 06:00:00,64,20,15,15,15
"AL052016",4,2016-08-03 09:00:00,2016-08-03 18:00:00,50,30,20,20,30
"AL052016",4,2016-08-03 09:00:00,2016-08-04 06:00:00,50,30,30,20,30
"AL052016",4,2016-08-03 09:00:00,2016-08-03 18:00:00,34,80,50,30,70
"AL052016",4,2016-08-03 09:00:00,2016-08-04 06:00:00,34,80,60,30,70
"AL052016",4,2016-08-03 09:00:00,2016-08-04 18:00:00,34,50,40,20,40
"AL052016",4,2016-08-03 09:00:00,2016-08-06 06:00:00,34,60,NA,NA,NA
"AL052016",3,2016-08-03 03:00:00,2016-08-04 00:00:00,64,15,15,NA,15
"AL052016",3,2016-08-03 03:00:00,2016-08-03 12:00:00,50,30,NA,NA,NA
"AL052016",3,2016-08-03 03:00:00,2016-08-04 00:00:00,50,30,30,20,30
"AL052016",3,2016-08-03 03:00:00,2016-08-04 12:00:00,50,20,NA,NA,NA
"AL052016",3,2016-08-03 03:00:00,2016-08-03 12:00:00,34,80,40,20,60
"AL052016",3,2016-08-03 03:00:00,2016-08-04 00:00:00,34,80,60,30,60
"AL052016",3,2016-08-03 03:00:00,2016-08-04 12:00:00,34,60,60,20,40
"AL052016",3,2016-08-03 03:00:00,2016-08-06 00:00:00,34,60,60,NA,60
"AL052016",2,2016-08-02 21:00:00,2016-08-03 06:00:00,50,30,NA,NA,NA
"AL052016",2,2016-08-02 21:00:00,2016-08-03 18:00:00,50,30,NA,NA,30
"AL052016",2,2016-08-02 21:00:00,2016-08-04 06:00:00,50,30,30,NA,30
"AL052016",2,2016-08-02 21:00:00,2016-08-03 06:00:00,34,80,40,20,60
"AL052016",2,2016-08-02 21:00:00,2016-08-03 18:00:00,34,80,60,30,60
"AL052016",2,2016-08-02 21:00:00,2016-08-04 06:00:00,34,80,60,30,60
"AL052016",2,2016-08-02 21:00:00,2016-08-05 18:00:00,34,60,60,NA,60
"AL052016",1,2016-08-02 16:00:00,2016-08-03 12:00:00,50,30,NA,NA,NA
"AL052016",1,2016-08-02 16:00:00,2016-08-04 00:00:00,50,40,30,NA,30
"AL052016",1,2016-08-02 16:00:00,2016-08-03 00:00:00,34,70,60,NA,70
"AL052016",1,2016-08-02 16:00:00,2016-08-03 12:00:00,34,80,70,50,80
"AL052016",1,2016-08-02 16:00:00,2016-08-04 00:00:00,34,90,80,50,90
"AL052016",1,2016-08-02 16:00:00,2016-08-05 12:00:00,34,60,60,30,60
"AL042016",5,2016-06-20 21:00:00,2016-06-21 06:00:00,34,50,40,20,40
"AL042016",4,2016-06-20 15:00:00,2016-06-21 00:00:00,34,70,50,20,80
"AL042016",3,2016-06-20 09:00:00,2016-06-20 18:00:00,34,80,NA,NA,80
"AL042016",2,2016-06-20 03:00:00,2016-06-20 12:00:00,34,80,NA,NA,80
"AL042016",2,2016-06-20 03:00:00,2016-06-21 00:00:00,34,60,NA,NA,NA
"AL042016",1,2016-06-19 21:00:00,2016-06-20 06:00:00,34,80,NA,NA,80
"AL042016",1,2016-06-19 21:00:00,2016-06-20 18:00:00,34,80,NA,NA,80
"AL032016",10,2016-06-07 21:00:00,2016-06-08 06:00:00,50,NA,100,NA,NA
"AL032016",10,2016-06-07 21:00:00,2016-06-08 18:00:00,50,NA,120,NA,NA
"AL032016",10,2016-06-07 21:00:00,2016-06-08 06:00:00,34,60,240,180,NA
"AL032016",10,2016-06-07 21:00:00,2016-06-08 18:00:00,34,60,300,240,NA
"AL032016",10,2016-06-07 21:00:00,2016-06-09 06:00:00,34,150,300,240,90
"AL032016",10,2016-06-07 21:00:00,2016-06-09 18:00:00,34,150,360,240,90
"AL032016",10,2016-06-07 21:00:00,2016-06-10 18:00:00,34,240,300,180,120
"AL032016",9,2016-06-07 15:00:00,2016-06-08 00:00:00,50,NA,100,NA,NA
"AL032016",9,2016-06-07 15:00:00,2016-06-08 12:00:00,50,NA,100,NA,NA
"AL032016",9,2016-06-07 15:00:00,2016-06-08 00:00:00,34,60,200,90,NA
"AL032016",9,2016-06-07 15:00:00,2016-06-08 12:00:00,34,60,270,180,NA
"AL032016",9,2016-06-07 15:00:00,2016-06-09 00:00:00,34,180,300,240,NA
"AL032016",9,2016-06-07 15:00:00,2016-06-09 12:00:00,34,180,360,180,120
"AL032016",9,2016-06-07 15:00:00,2016-06-10 12:00:00,34,120,300,180,60
"AL032016",8,2016-06-07 09:00:00,2016-06-07 18:00:00,50,NA,80,NA,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-08 06:00:00,50,NA,90,NA,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-08 18:00:00,50,NA,100,NA,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-09 06:00:00,50,NA,100,NA,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-07 18:00:00,34,NA,200,NA,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-08 06:00:00,34,90,200,110,NA
"AL032016",8,2016-06-07 09:00:00,2016-06-08 18:00:00,34,180,220,180,60
"AL032016",8,2016-06-07 09:00:00,2016-06-09 06:00:00,34,200,240,200,60
"AL032016",8,2016-06-07 09:00:00,2016-06-10 06:00:00,34,120,240,200,60
"AL032016",7,2016-06-07 03:00:00,2016-06-07 12:00:00,50,NA,80,NA,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-08 00:00:00,50,NA,80,NA,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-08 12:00:00,50,NA,100,NA,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-09 00:00:00,50,NA,100,NA,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-07 12:00:00,34,NA,200,NA,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-08 00:00:00,34,90,200,100,NA
"AL032016",7,2016-06-07 03:00:00,2016-06-08 12:00:00,34,180,210,180,60
"AL032016",7,2016-06-07 03:00:00,2016-06-09 00:00:00,34,200,240,200,60
"AL032016",7,2016-06-07 03:00:00,2016-06-10 00:00:00,34,120,240,210,60
"AL032016",6,2016-06-06 21:00:00,2016-06-07 18:00:00,50,NA,80,NA,NA
"AL032016",6,2016-06-06 21:00:00,2016-06-08 06:00:00,50,60,100,NA,NA
"AL032016",6,2016-06-06 21:00:00,2016-06-08 18:00:00,50,60,100,NA,NA
"AL032016",6,2016-06-06 21:00:00,2016-06-07 06:00:00,34,NA,200,NA,NA
"AL032016",6,2016-06-06 21:00:00,2016-06-07 18:00:00,34,90,240,90,NA
"AL032016",6,2016-06-06 21:00:00,2016-06-08 06:00:00,34,120,210,180,60
"AL032016",6,2016-06-06 21:00:00,2016-06-08 18:00:00,34,150,210,180,60
"AL032016",6,2016-06-06 21:00:00,2016-06-09 18:00:00,34,150,270,240,60
"AL032016",5,2016-06-06 15:00:00,2016-06-08 00:00:00,50,60,80,NA,NA
"AL032016",5,2016-06-06 15:00:00,2016-06-08 12:00:00,50,60,80,NA,NA
"AL032016",5,2016-06-06 15:00:00,2016-06-07 00:00:00,34,NA,180,NA,NA
"AL032016",5,2016-06-06 15:00:00,2016-06-07 12:00:00,34,NA,200,NA,NA
"AL032016",5,2016-06-06 15:00:00,2016-06-08 00:00:00,34,120,200,150,30
"AL032016",5,2016-06-06 15:00:00,2016-06-08 12:00:00,34,120,210,180,60
"AL032016",5,2016-06-06 15:00:00,2016-06-09 12:00:00,34,150,270,240,90
"AL032016",4,2016-06-06 09:00:00,2016-06-07 18:00:00,50,60,80,NA,NA
"AL032016",4,2016-06-06 09:00:00,2016-06-08 06:00:00,50,60,80,NA,NA
"AL032016",4,2016-06-06 09:00:00,2016-06-06 18:00:00,34,160,160,NA,NA
"AL032016",4,2016-06-06 09:00:00,2016-06-07 06:00:00,34,90,160,NA,NA
"AL032016",4,2016-06-06 09:00:00,2016-06-07 18:00:00,34,120,160,100,30
"AL032016",4,2016-06-06 09:00:00,2016-06-08 06:00:00,34,120,160,100,30
"AL032016",4,2016-06-06 09:00:00,2016-06-09 06:00:00,34,120,240,120,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-07 12:00:00,50,60,80,NA,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-08 00:00:00,50,60,80,NA,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-09 00:00:00,50,NA,120,NA,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-06 12:00:00,34,160,160,NA,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-07 00:00:00,34,90,160,NA,NA
"AL032016",3,2016-06-06 03:00:00,2016-06-07 12:00:00,34,120,160,100,30
"AL032016",3,2016-06-06 03:00:00,2016-06-08 00:00:00,34,120,160,100,30
"AL032016",3,2016-06-06 03:00:00,2016-06-09 00:00:00,34,120,240,120,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-08 18:00:00,50,NA,80,NA,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-06 06:00:00,34,90,180,NA,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-06 18:00:00,34,90,160,NA,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-07 06:00:00,34,90,160,NA,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-07 18:00:00,34,NA,160,NA,NA
"AL032016",2,2016-06-05 21:00:00,2016-06-08 18:00:00,34,120,300,240,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-08 12:00:00,50,NA,80,NA,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-06 00:00:00,34,120,180,NA,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-06 12:00:00,34,120,160,NA,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-07 00:00:00,34,90,150,NA,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-07 12:00:00,34,NA,150,NA,NA
"AL032016",1,2016-06-05 15:00:00,2016-06-08 12:00:00,34,120,150,NA,NA
"AL022016",31,2016-06-04 09:00:00,2016-06-04 18:00:00,34,NA,30,NA,NA
"AL022016",29,2016-06-03 21:00:00,2016-06-04 06:00:00,34,NA,30,NA,NA
"AL022016",27,2016-06-03 09:00:00,2016-06-03 18:00:00,34,NA,30,40,NA
"AL022016",26,2016-06-03 03:00:00,2016-06-03 12:00:00,34,NA,60,60,NA
"AL022016",26,2016-06-03 03:00:00,2016-06-04 00:00:00,34,NA,60,60,NA
"AL022016",25,2016-06-02 21:00:00,2016-06-03 06:00:00,34,NA,60,60,NA
"AL022016",25,2016-06-02 21:00:00,2016-06-03 18:00:00,34,NA,60,60,NA
"AL022016",7,2016-05-29 09:00:00,2016-05-29 18:00:00,34,40,30,NA,40
"AL022016",7,2016-05-29 09:00:00,2016-05-30 06:00:00,34,40,30,NA,20
"AL022016",6,2016-05-29 03:00:00,2016-05-29 12:00:00,34,30,20,NA,40
"AL022016",6,2016-05-29 03:00:00,2016-05-30 00:00:00,34,30,30,NA,20
"AL022016",5,2016-05-28 21:00:00,2016-05-29 06:00:00,34,50,40,NA,50
"AL022016",5,2016-05-28 21:00:00,2016-05-29 18:00:00,34,50,40,NA,30
"AL022016",4,2016-05-28 15:00:00,2016-05-29 00:00:00,34,60,40,NA,50
"AL022016",4,2016-05-28 15:00:00,2016-05-29 12:00:00,34,60,40,NA,40
"AL022016",3,2016-05-28 09:00:00,2016-05-29 06:00:00,34,60,40,NA,50
"AL022016",2,2016-05-28 03:00:00,2016-05-28 12:00:00,34,50,NA,NA,50
"AL022016",2,2016-05-28 03:00:00,2016-05-29 00:00:00,34,60,40,NA,50
"AL022016",2,2016-05-28 03:00:00,2016-05-29 12:00:00,34,60,40,NA,50
"AL022016",2,2016-05-28 03:00:00,2016-05-30 00:00:00,34,50,40,NA,30
"AL022016",1,2016-05-27 21:00:00,2016-05-28 06:00:00,34,50,NA,NA,50
"AL022016",1,2016-05-27 21:00:00,2016-05-28 18:00:00,34,60,40,NA,60
"AL022016",1,2016-05-27 21:00:00,2016-05-29 06:00:00,34,60,40,NA,60
"AL022016",1,2016-05-27 21:00:00,2016-05-29 18:00:00,34,60,40,NA,20
"AL012016",9,2016-01-15 21:00:00,2016-01-16 06:00:00,64,150,NA,NA,NA
"AL012016",9,2016-01-15 21:00:00,2016-01-16 18:00:00,64,150,NA,NA,NA
"AL012016",9,2016-01-15 21:00:00,2016-01-16 06:00:00,50,300,120,NA,NA
"AL012016",9,2016-01-15 21:00:00,2016-01-16 18:00:00,50,240,180,NA,NA
"AL012016",9,2016-01-15 21:00:00,2016-01-17 06:00:00,50,240,NA,NA,180
"AL012016",9,2016-01-15 21:00:00,2016-01-16 06:00:00,34,420,420,240,120
"AL012016",9,2016-01-15 21:00:00,2016-01-16 18:00:00,34,420,360,240,240
"AL012016",9,2016-01-15 21:00:00,2016-01-17 06:00:00,34,420,180,60,300
"AL012016",8,2016-01-15 15:00:00,2016-01-16 00:00:00,64,150,NA,NA,NA
"AL012016",8,2016-01-15 15:00:00,2016-01-16 12:00:00,64,120,NA,NA,NA
"AL012016",8,2016-01-15 15:00:00,2016-01-16 00:00:00,50,240,120,NA,60
"AL012016",8,2016-01-15 15:00:00,2016-01-16 12:00:00,50,240,150,NA,NA
"AL012016",8,2016-01-15 15:00:00,2016-01-17 00:00:00,50,NA,NA,NA,240
"AL012016",8,2016-01-15 15:00:00,2016-01-16 00:00:00,34,420,420,240,180
"AL012016",8,2016-01-15 15:00:00,2016-01-16 12:00:00,34,420,300,240,180
"AL012016",8,2016-01-15 15:00:00,2016-01-17 00:00:00,34,420,60,60,300
"AL012016",7,2016-01-15 09:00:00,2016-01-15 18:00:00,64,50,30,NA,NA
"AL012016",7,2016-01-15 09:00:00,2016-01-16 06:00:00,64,120,NA,NA,NA
"AL012016",7,2016-01-15 09:00:00,2016-01-16 18:00:00,64,120,NA,NA,NA
"AL012016",7,2016-01-15 09:00:00,2016-01-15 18:00:00,50,100,100,30,40
"AL012016",7,2016-01-15 09:00:00,2016-01-16 06:00:00,50,240,120,NA,NA
"AL012016",7,2016-01-15 09:00:00,2016-01-16 18:00:00,50,300,NA,NA,300
"AL012016",7,2016-01-15 09:00:00,2016-01-17 06:00:00,50,240,NA,NA,240
"AL012016",7,2016-01-15 09:00:00,2016-01-15 18:00:00,34,250,250,120,120
"AL012016",7,2016-01-15 09:00:00,2016-01-16 06:00:00,34,420,360,300,120
"AL012016",7,2016-01-15 09:00:00,2016-01-16 18:00:00,34,420,360,180,420
"AL012016",7,2016-01-15 09:00:00,2016-01-17 06:00:00,34,360,NA,180,300
"AL012016",6,2016-01-15 03:00:00,2016-01-15 12:00:00,64,50,20,NA,NA
"AL012016",6,2016-01-15 03:00:00,2016-01-16 00:00:00,64,90,NA,NA,NA
"AL012016",6,2016-01-15 03:00:00,2016-01-16 12:00:00,64,120,NA,NA,NA
"AL012016",6,2016-01-15 03:00:00,2016-01-15 12:00:00,50,100,100,30,40
"AL012016",6,2016-01-15 03:00:00,2016-01-16 00:00:00,50,240,180,NA,60
"AL012016",6,2016-01-15 03:00:00,2016-01-16 12:00:00,50,240,240,NA,NA
"AL012016",6,2016-01-15 03:00:00,2016-01-17 00:00:00,50,240,180,NA,240
"AL012016",6,2016-01-15 03:00:00,2016-01-15 12:00:00,34,200,200,120,120
"AL012016",6,2016-01-15 03:00:00,2016-01-16 00:00:00,34,420,420,120,180
"AL012016",6,2016-01-15 03:00:00,2016-01-16 12:00:00,34,420,480,240,240
"AL012016",6,2016-01-15 03:00:00,2016-01-17 00:00:00,34,420,300,180,420
"AL012016",5,2016-01-14 21:00:00,2016-01-15 06:00:00,64,40,20,NA,NA
"AL012016",5,2016-01-14 21:00:00,2016-01-15 18:00:00,64,90,NA,NA,NA
"AL012016",5,2016-01-14 21:00:00,2016-01-16 06:00:00,64,120,NA,NA,NA
"AL012016",5,2016-01-14 21:00:00,2016-01-15 06:00:00,50,100,100,30,40
"AL012016",5,2016-01-14 21:00:00,2016-01-15 18:00:00,50,240,180,NA,60
"AL012016",5,2016-01-14 21:00:00,2016-01-16 06:00:00,50,240,240,100,100
"AL012016",5,2016-01-14 21:00:00,2016-01-16 18:00:00,50,240,240,100,240
"AL012016",5,2016-01-14 21:00:00,2016-01-15 06:00:00,34,200,200,120,120
"AL012016",5,2016-01-14 21:00:00,2016-01-15 18:00:00,34,420,420,120,180
"AL012016",5,2016-01-14 21:00:00,2016-01-16 06:00:00,34,420,480,270,240
"AL012016",5,2016-01-14 21:00:00,2016-01-16 18:00:00,34,420,300,180,420
"AL012016",4,2016-01-14 15:00:00,2016-01-15 00:00:00,64,20,20,NA,NA
"AL012016",4,2016-01-14 15:00:00,2016-01-15 12:00:00,64,30,30,NA,NA
"AL012016",4,2016-01-14 15:00:00,2016-01-15 00:00:00,50,40,60,30,40
"AL012016",4,2016-01-14 15:00:00,2016-01-15 12:00:00,50,120,120,30,90
"AL012016",4,2016-01-14 15:00:00,2016-01-16 00:00:00,50,210,150,NA,120
"AL012016",4,2016-01-14 15:00:00,2016-01-16 12:00:00,50,240,150,NA,150
"AL012016",4,2016-01-14 15:00:00,2016-01-15 00:00:00,34,150,150,100,100
"AL012016",4,2016-01-14 15:00:00,2016-01-15 12:00:00,34,240,200,120,180
"AL012016",4,2016-01-14 15:00:00,2016-01-16 00:00:00,34,420,480,180,300
"AL012016",4,2016-01-14 15:00:00,2016-01-16 12:00:00,34,420,660,240,270
"AL012016",3,2016-01-14 09:00:00,2016-01-14 18:00:00,50,30,30,NA,NA
"AL012016",3,2016-01-14 09:00:00,2016-01-15 06:00:00,50,40,40,NA,NA
"AL012016",3,2016-01-14 09:00:00,2016-01-15 18:00:00,50,130,90,NA,NA
"AL012016",3,2016-01-14 09:00:00,2016-01-16 06:00:00,50,240,120,NA,NA
"AL012016",3,2016-01-14 09:00:00,2016-01-17 06:00:00,50,240,NA,NA,150
"AL012016",3,2016-01-14 09:00:00,2016-01-14 18:00:00,34,120,130,100,30
"AL012016",3,2016-01-14 09:00:00,2016-01-15 06:00:00,34,150,190,120,50
"AL012016",3,2016-01-14 09:00:00,2016-01-15 18:00:00,34,360,240,90,60
"AL012016",3,2016-01-14 09:00:00,2016-01-16 06:00:00,34,360,240,90,60
"AL012016",3,2016-01-14 09:00:00,2016-01-17 06:00:00,34,420,360,120,180
"AL012016",2,2016-01-14 03:00:00,2016-01-14 12:00:00,50,30,30,NA,NA
"AL012016",2,2016-01-14 03:00:00,2016-01-15 00:00:00,50,40,40,NA,NA
"AL012016",2,2016-01-14 03:00:00,2016-01-15 12:00:00,50,90,60,NA,NA
"AL012016",2,2016-01-14 03:00:00,2016-01-16 00:00:00,50,240,60,NA,NA
"AL012016",2,2016-01-14 03:00:00,2016-01-17 00:00:00,50,240,NA,NA,180
"AL012016",2,2016-01-14 03:00:00,2016-01-14 12:00:00,34,60,120,120,NA
"AL012016",2,2016-01-14 03:00:00,2016-01-15 00:00:00,34,120,180,120,60
"AL012016",2,2016-01-14 03:00:00,2016-01-15 12:00:00,34,180,240,100,120
