"Key","Adv","ObDate","FcstDate","Lat","Lon","Wind","Gust"
"AL062016",11,2016-08-19 15:00:00,2016-08-21 12:00:00,21.6,-51.5,30,40
"AL062016",11,2016-08-19 15:00:00,2016-08-22 12:00:00,24,-56,30,40
"AL062016",11,2016-08-19 15:00:00,2016-08-23 12:00:00,26,-58.5,30,40
"AL062016",11,2016-08-19 15:00:00,2016-08-24 12:00:00,28,-60,30,40
"AL062016",10,2016-08-19 09:00:00,2016-08-19 18:00:00,18.2,-44,40,50
"AL062016",10,2016-08-19 09:00:00,2016-08-20 06:00:00,19.1,-46,35,45
"AL062016",10,2016-08-19 09:00:00,2016-08-20 18:00:00,20.2,-48.1,35,45
"AL062016",10,2016-08-19 09:00:00,2016-08-21 06:00:00,21.3,-50.3,30,40
"AL062016",10,2016-08-19 09:00:00,2016-08-22 06:00:00,23.5,-54.8,30,40
"AL062016",10,2016-08-19 09:00:00,2016-08-23 06:00:00,26,-57.5,30,40
"AL062016",10,2016-08-19 09:00:00,2016-08-24 06:00:00,28,-59,30,40
"AL062016",9,2016-08-19 03:00:00,2016-08-19 12:00:00,17.8,-43.1,45,55
"AL062016",9,2016-08-19 03:00:00,2016-08-20 00:00:00,18.7,-44.9,40,50
"AL062016",9,2016-08-19 03:00:00,2016-08-20 12:00:00,19.8,-46.9,35,45
"AL062016",9,2016-08-19 03:00:00,2016-08-21 00:00:00,20.9,-48.9,35,45
"AL062016",9,2016-08-19 03:00:00,2016-08-22 00:00:00,23,-53.2,30,40
"AL062016",9,2016-08-19 03:00:00,2016-08-23 00:00:00,25,-56.5,30,40
"AL062016",9,2016-08-19 03:00:00,2016-08-24 00:00:00,27.5,-57,35,45
"AL062016",8,2016-08-18 21:00:00,2016-08-19 06:00:00,17.7,-42.5,45,55
"AL062016",8,2016-08-18 21:00:00,2016-08-19 18:00:00,18.5,-44.3,45,55
"AL062016",8,2016-08-18 21:00:00,2016-08-20 06:00:00,19.6,-46.1,35,45
"AL062016",8,2016-08-18 21:00:00,2016-08-20 18:00:00,20.8,-48,35,45
"AL062016",8,2016-08-18 21:00:00,2016-08-21 18:00:00,23,-51.7,35,45
"AL062016",8,2016-08-18 21:00:00,2016-08-22 18:00:00,25,-55,35,45
"AL062016",8,2016-08-18 21:00:00,2016-08-23 18:00:00,27.2,-56.6,35,45
"AL062016",7,2016-08-18 15:00:00,2016-08-19 00:00:00,17.2,-41.7,45,55
"AL062016",7,2016-08-18 15:00:00,2016-08-19 12:00:00,18.1,-43.3,45,55
"AL062016",7,2016-08-18 15:00:00,2016-08-20 00:00:00,19.1,-45.1,40,50
"AL062016",7,2016-08-18 15:00:00,2016-08-20 12:00:00,20.3,-47,35,45
"AL062016",7,2016-08-18 15:00:00,2016-08-21 12:00:00,22.6,-50.6,35,45
"AL062016",7,2016-08-18 15:00:00,2016-08-22 12:00:00,24.4,-53.7,35,45
"AL062016",7,2016-08-18 15:00:00,2016-08-23 12:00:00,26.4,-56,35,45
"AL062016",6,2016-08-18 09:00:00,2016-08-18 18:00:00,17,-41.4,45,55
"AL062016",6,2016-08-18 09:00:00,2016-08-19 06:00:00,17.9,-43,50,60
"AL062016",6,2016-08-18 09:00:00,2016-08-19 18:00:00,18.7,-44.6,45,55
"AL062016",6,2016-08-18 09:00:00,2016-08-20 06:00:00,19.8,-46.6,40,50
"AL062016",6,2016-08-18 09:00:00,2016-08-21 06:00:00,22.1,-50.1,35,45
"AL062016",6,2016-08-18 09:00:00,2016-08-22 06:00:00,23.8,-53.5,35,45
"AL062016",6,2016-08-18 09:00:00,2016-08-23 06:00:00,25.6,-56.1,35,45
"AL062016",5,2016-08-18 03:00:00,2016-08-18 12:00:00,16.3,-40.4,35,45
"AL062016",5,2016-08-18 03:00:00,2016-08-19 00:00:00,17.1,-41.9,40,50
"AL062016",5,2016-08-18 03:00:00,2016-08-19 12:00:00,17.8,-43.5,45,55
"AL062016",5,2016-08-18 03:00:00,2016-08-20 00:00:00,18.6,-45.2,45,55
"AL062016",5,2016-08-18 03:00:00,2016-08-21 00:00:00,20.6,-49.1,40,50
"AL062016",5,2016-08-18 03:00:00,2016-08-22 00:00:00,22.5,-53,40,50
"AL062016",5,2016-08-18 03:00:00,2016-08-23 00:00:00,24.5,-57,40,50
"AL062016",4,2016-08-17 21:00:00,2016-08-18 06:00:00,16,-39,40,50
"AL062016",4,2016-08-17 21:00:00,2016-08-18 18:00:00,17,-40.6,45,55
"AL062016",4,2016-08-17 21:00:00,2016-08-19 06:00:00,17.8,-42.1,50,60
"AL062016",4,2016-08-17 21:00:00,2016-08-19 18:00:00,18.7,-43.8,50,60
"AL062016",4,2016-08-17 21:00:00,2016-08-20 18:00:00,20.3,-47.4,45,55
"AL062016",4,2016-08-17 21:00:00,2016-08-21 18:00:00,22.6,-51.3,45,55
"AL062016",4,2016-08-17 21:00:00,2016-08-22 18:00:00,24.6,-55,45,55
"AL062016",3,2016-08-17 15:00:00,2016-08-18 00:00:00,14.9,-37.7,35,45
"AL062016",3,2016-08-17 15:00:00,2016-08-18 12:00:00,16,-39.3,40,50
"AL062016",3,2016-08-17 15:00:00,2016-08-19 00:00:00,17,-40.7,45,55
"AL062016",3,2016-08-17 15:00:00,2016-08-19 12:00:00,17.9,-42.3,50,60
"AL062016",3,2016-08-17 15:00:00,2016-08-20 12:00:00,19.6,-45.9,45,55
"AL062016",3,2016-08-17 15:00:00,2016-08-21 12:00:00,21.8,-49.8,40,50
"AL062016",3,2016-08-17 15:00:00,2016-08-22 12:00:00,23.9,-53.4,35,45
"AL062016",2,2016-08-17 09:00:00,2016-08-17 18:00:00,14.3,-36.8,40,50
"AL062016",2,2016-08-17 09:00:00,2016-08-18 06:00:00,15.5,-38.3,45,55
"AL062016",2,2016-08-17 09:00:00,2016-08-18 18:00:00,16.8,-39.9,50,60
"AL062016",2,2016-08-17 09:00:00,2016-08-19 06:00:00,17.8,-41.4,50,60
"AL062016",2,2016-08-17 09:00:00,2016-08-20 06:00:00,19.2,-44.7,45,55
"AL062016",2,2016-08-17 09:00:00,2016-08-21 06:00:00,21.6,-48.9,40,50
"AL062016",2,2016-08-17 09:00:00,2016-08-22 06:00:00,23.6,-52.3,35,45
"AL062016",1,2016-08-17 03:00:00,2016-08-17 12:00:00,13.7,-35.6,35,45
"AL062016",1,2016-08-17 03:00:00,2016-08-18 00:00:00,15.2,-37.2,40,50
"AL062016",1,2016-08-17 03:00:00,2016-08-18 12:00:00,16.8,-38.8,45,55
"AL062016",1,2016-08-17 03:00:00,2016-08-19 00:00:00,18.1,-40.2,50,60
"AL062016",1,2016-08-17 03:00:00,2016-08-20 00:00:00,20,-43.2,50,60
"AL062016",1,2016-08-17 03:00:00,2016-08-21 00:00:00,22.5,-46.5,45,55
"AL062016",1,2016-08-17 03:00:00,2016-08-22 00:00:00,25,-50,40,50
"AL052016",16,2016-08-06 09:00:00,2016-08-06 18:00:00,19,-98,25,35
"AL052016",15,2016-08-06 03:00:00,2016-08-06 12:00:00,19,-96.7,40,50
"AL052016",15,2016-08-06 03:00:00,2016-08-07 00:00:00,19,-97.5,30,40
"AL052016",14,2016-08-05 21:00:00,2016-08-06 06:00:00,18.8,-96.1,45,55
"AL052016",14,2016-08-05 21:00:00,2016-08-06 18:00:00,18.8,-96.9,30,40
"AL052016",13,2016-08-05 15:00:00,2016-08-06 00:00:00,18.7,-95.4,35,45
"AL052016",13,2016-08-05 15:00:00,2016-08-06 12:00:00,18.5,-97,25,35
"AL052016",12,2016-08-05 09:00:00,2016-08-05 18:00:00,18.5,-94.3,35,45
"AL052016",12,2016-08-05 09:00:00,2016-08-06 06:00:00,18.7,-95.8,35,45
"AL052016",12,2016-08-05 09:00:00,2016-08-06 18:00:00,18.9,-97.2,25,35
"AL052016",11,2016-08-05 03:00:00,2016-08-05 12:00:00,18.4,-93.3,35,45
"AL052016",11,2016-08-05 03:00:00,2016-08-06 00:00:00,18.7,-95.2,35,45
"AL052016",11,2016-08-05 03:00:00,2016-08-06 12:00:00,18.9,-96.7,30,40
"AL052016",11,2016-08-05 03:00:00,2016-08-07 00:00:00,19.5,-98,20,30
"AL052016",10,2016-08-04 21:00:00,2016-08-05 06:00:00,17.8,-92.3,30,40
"AL052016",10,2016-08-04 21:00:00,2016-08-05 18:00:00,18.3,-94.2,30,40
"AL052016",10,2016-08-04 21:00:00,2016-08-06 06:00:00,18.6,-95.8,30,40
"AL052016",10,2016-08-04 21:00:00,2016-08-06 18:00:00,19,-97.3,25,35
"AL052016",9,2016-08-04 15:00:00,2016-08-05 00:00:00,17.5,-91.5,30,40
"AL052016",9,2016-08-04 15:00:00,2016-08-05 12:00:00,18,-93.5,30,40
"AL052016",9,2016-08-04 15:00:00,2016-08-06 00:00:00,18.5,-95.5,30,40
"AL052016",9,2016-08-04 15:00:00,2016-08-06 12:00:00,19,-97.5,25,35
"AL052016",9,2016-08-04 15:00:00,2016-08-07 12:00:00,19.5,-100.5,20,30
"AL052016",8,2016-08-04 09:00:00,2016-08-04 18:00:00,17.8,-90.6,45,55
"AL052016",8,2016-08-04 09:00:00,2016-08-05 06:00:00,18.3,-92.7,30,40
"AL052016",8,2016-08-04 09:00:00,2016-08-05 18:00:00,18.6,-94.7,30,40
"AL052016",8,2016-08-04 09:00:00,2016-08-06 06:00:00,19,-96.1,30,40
"AL052016",8,2016-08-04 09:00:00,2016-08-07 06:00:00,19.5,-99.5,20,30
"AL052016",7,2016-08-04 03:00:00,2016-08-04 12:00:00,17.7,-89.3,50,60
"AL052016",7,2016-08-04 03:00:00,2016-08-05 00:00:00,18.2,-91.4,30,40
"AL052016",7,2016-08-04 03:00:00,2016-08-05 12:00:00,18.5,-93.5,25,35
"AL052016",7,2016-08-04 03:00:00,2016-08-06 00:00:00,18.8,-95.1,30,40
"AL052016",7,2016-08-04 03:00:00,2016-08-07 00:00:00,20,-98.3,20,30
"AL052016",6,2016-08-03 21:00:00,2016-08-04 06:00:00,17.5,-87.8,70,85
"AL052016",6,2016-08-03 21:00:00,2016-08-04 18:00:00,18,-90.1,40,50
"AL052016",6,2016-08-03 21:00:00,2016-08-05 06:00:00,18.2,-92,30,40
"AL052016",6,2016-08-03 21:00:00,2016-08-05 18:00:00,18.5,-94,35,45
"AL052016",6,2016-08-03 21:00:00,2016-08-06 18:00:00,18.5,-97.9,25,35
"AL052016",5,2016-08-03 15:00:00,2016-08-04 00:00:00,16.8,-86.6,75,90
"AL052016",5,2016-08-03 15:00:00,2016-08-04 12:00:00,17.5,-89,60,75
"AL052016",5,2016-08-03 15:00:00,2016-08-05 00:00:00,18,-91.5,30,40
"AL052016",5,2016-08-03 15:00:00,2016-08-05 12:00:00,18.5,-93.5,35,45
"AL052016",5,2016-08-03 15:00:00,2016-08-06 12:00:00,19,-97.5,25,35
"AL052016",4,2016-08-03 09:00:00,2016-08-03 18:00:00,16.5,-85.5,60,75
"AL052016",4,2016-08-03 09:00:00,2016-08-04 06:00:00,17,-87.9,70,85
"AL052016",4,2016-08-03 09:00:00,2016-08-04 18:00:00,17.5,-90.3,45,55
"AL052016",4,2016-08-03 09:00:00,2016-08-05 06:00:00,18.1,-92.4,30,40
"AL052016",4,2016-08-03 09:00:00,2016-08-06 06:00:00,19,-96,35,45
"AL052016",4,2016-08-03 09:00:00,2016-08-07 06:00:00,19,-100,20,30
"AL052016",3,2016-08-03 03:00:00,2016-08-03 12:00:00,16.7,-84.8,55,65
"AL052016",3,2016-08-03 03:00:00,2016-08-04 00:00:00,17.1,-87.2,65,80
"AL052016",3,2016-08-03 03:00:00,2016-08-04 12:00:00,17.8,-89.6,50,60
"AL052016",3,2016-08-03 03:00:00,2016-08-05 00:00:00,18.4,-91.8,30,40
"AL052016",3,2016-08-03 03:00:00,2016-08-06 00:00:00,19,-95.5,40,50
"AL052016",3,2016-08-03 03:00:00,2016-08-07 00:00:00,19.5,-99,20,30
"AL052016",2,2016-08-02 21:00:00,2016-08-03 06:00:00,16.5,-83.6,50,60
"AL052016",2,2016-08-02 21:00:00,2016-08-03 18:00:00,17,-86,55,65
"AL052016",2,2016-08-02 21:00:00,2016-08-04 06:00:00,17.5,-88.3,60,75
"AL052016",2,2016-08-02 21:00:00,2016-08-04 18:00:00,18,-90.5,30,40
"AL052016",2,2016-08-02 21:00:00,2016-08-05 18:00:00,19,-94,40,50
"AL052016",2,2016-08-02 21:00:00,2016-08-06 18:00:00,20,-98.5,25,35
"AL052016",1,2016-08-02 16:00:00,2016-08-03 00:00:00,16.3,-82.6,45,55
"AL052016",1,2016-08-02 16:00:00,2016-08-03 12:00:00,17,-85.2,50,60
"AL052016",1,2016-08-02 16:00:00,2016-08-04 00:00:00,17.5,-87.5,55,65
"AL052016",1,2016-08-02 16:00:00,2016-08-04 12:00:00,18,-90,30,40
"AL052016",1,2016-08-02 16:00:00,2016-08-05 12:00:00,19.2,-94,40,50
"AL052016",1,2016-08-02 16:00:00,2016-08-06 12:00:00,20,-98,25,35
"AL042016",6,2016-06-21 03:00:00,2016-06-21 12:00:00,21.2,-98.5,20,30
"AL042016",5,2016-06-20 21:00:00,2016-06-21 06:00:00,21.4,-97.8,35,45
"AL042016",5,2016-06-20 21:00:00,2016-06-21 18:00:00,21.4,-98.7,25,35
"AL042016",4,2016-06-20 15:00:00,2016-06-21 00:00:00,20.8,-97.2,40,50
"AL042016",4,2016-06-20 15:00:00,2016-06-21 12:00:00,20.8,-98.1,25,35
"AL042016",3,2016-06-20 09:00:00,2016-06-20 18:00:00,20.2,-96.8,35,45
"AL042016",3,2016-06-20 09:00:00,2016-06-21 06:00:00,20,-98,25,35
"AL042016",2,2016-06-20 03:00:00,2016-06-20 12:00:00,20.2,-96.2,35,45
"AL042016",2,2016-06-20 03:00:00,2016-06-21 00:00:00,20.4,-97.3,35,45
"AL042016",2,2016-06-20 03:00:00,2016-06-21 12:00:00,20.5,-98.5,20,30
"AL042016",1,2016-06-19 21:00:00,2016-06-20 06:00:00,20,-95.7,35,45
"AL042016",1,2016-06-19 21:00:00,2016-06-20 18:00:00,20.3,-96.9,35,45
"AL042016",1,2016-06-19 21:00:00,2016-06-21 06:00:00,20.5,-98,20,30
"AL032016",10,2016-06-07 21:00:00,2016-06-08 06:00:00,39.5,-65.5,55,65
"AL032016",10,2016-06-07 21:00:00,2016-06-08 18:00:00,43.5,-56.5,50,60
"AL032016",10,2016-06-07 21:00:00,2016-06-09 06:00:00,46.5,-49,40,50
"AL032016",10,2016-06-07 21:00:00,2016-06-09 18:00:00,48,-43,40,50
"AL032016",10,2016-06-07 21:00:00,2016-06-10 18:00:00,53,-37,40,50
"AL032016",9,2016-06-07 15:00:00,2016-06-08 00:00:00,36.9,-70.5,55,65
"AL032016",9,2016-06-07 15:00:00,2016-06-08 12:00:00,41,-61.5,50,60
"AL032016",9,2016-06-07 15:00:00,2016-06-09 00:00:00,45,-53.5,45,55
"AL032016",9,2016-06-07 15:00:00,2016-06-09 12:00:00,48,-49,40,50
"AL032016",9,2016-06-07 15:00:00,2016-06-10 12:00:00,51.5,-42,40,50
"AL032016",9,2016-06-07 15:00:00,2016-06-11 12:00:00,53.5,-36.5,40,50
"AL032016",8,2016-06-07 09:00:00,2016-06-07 18:00:00,34.1,-75.7,50,60
"AL032016",8,2016-06-07 09:00:00,2016-06-08 06:00:00,37.8,-67.7,55,65
"AL032016",8,2016-06-07 09:00:00,2016-06-08 18:00:00,42,-58.9,55,65
"AL032016",8,2016-06-07 09:00:00,2016-06-09 06:00:00,45.2,-52.4,50,60
"AL032016",8,2016-06-07 09:00:00,2016-06-10 06:00:00,50.5,-41.5,40,50
"AL032016",8,2016-06-07 09:00:00,2016-06-11 06:00:00,54,-32.5,40,50
"AL032016",8,2016-06-07 09:00:00,2016-06-12 06:00:00,56,-28.4,40,50
"AL032016",7,2016-06-07 03:00:00,2016-06-07 12:00:00,32.9,-79,50,60
"AL032016",7,2016-06-07 03:00:00,2016-06-08 00:00:00,36.5,-71.2,55,65
"AL032016",7,2016-06-07 03:00:00,2016-06-08 12:00:00,41,-62.5,55,65
"AL032016",7,2016-06-07 03:00:00,2016-06-09 00:00:00,45,-55,50,60
"AL032016",7,2016-06-07 03:00:00,2016-06-10 00:00:00,49,-42,40,50
"AL032016",7,2016-06-07 03:00:00,2016-06-11 00:00:00,54,-31.5,40,50
"AL032016",7,2016-06-07 03:00:00,2016-06-12 00:00:00,56,-27.5,35,45
"AL032016",6,2016-06-06 21:00:00,2016-06-07 06:00:00,31.7,-81.8,45,55
"AL032016",6,2016-06-06 21:00:00,2016-06-07 18:00:00,35.2,-75,50,60
"AL032016",6,2016-06-06 21:00:00,2016-06-08 06:00:00,39.4,-66.3,55,65
"AL032016",6,2016-06-06 21:00:00,2016-06-08 18:00:00,43,-58,55,65
"AL032016",6,2016-06-06 21:00:00,2016-06-09 18:00:00,48.5,-43.5,45,55
"AL032016",6,2016-06-06 21:00:00,2016-06-10 18:00:00,53,-32.5,40,50
"AL032016",6,2016-06-06 21:00:00,2016-06-11 18:00:00,56.5,-28,35,45
"AL032016",5,2016-06-06 15:00:00,2016-06-07 00:00:00,29.6,-84.6,45,55
"AL032016",5,2016-06-06 15:00:00,2016-06-07 12:00:00,32.8,-79.5,45,55
"AL032016",5,2016-06-06 15:00:00,2016-06-08 00:00:00,36.3,-72,50,60
"AL032016",5,2016-06-06 15:00:00,2016-06-08 12:00:00,40.2,-62.1,50,60
"AL032016",5,2016-06-06 15:00:00,2016-06-09 12:00:00,45.5,-43.9,45,55
"AL032016",5,2016-06-06 15:00:00,2016-06-10 12:00:00,50,-33,40,50
"AL032016",5,2016-06-06 15:00:00,2016-06-11 12:00:00,55,-27.5,35,45
"AL032016",4,2016-06-06 09:00:00,2016-06-06 18:00:00,27.6,-85.8,45,55
"AL032016",4,2016-06-06 09:00:00,2016-06-07 06:00:00,30.7,-81.9,45,55
"AL032016",4,2016-06-06 09:00:00,2016-06-07 18:00:00,33.8,-76.2,50,60
"AL032016",4,2016-06-06 09:00:00,2016-06-08 06:00:00,37.6,-67.8,50,60
"AL032016",4,2016-06-06 09:00:00,2016-06-09 06:00:00,45,-50,45,55
"AL032016",4,2016-06-06 09:00:00,2016-06-10 06:00:00,50,-36,35,45
"AL032016",4,2016-06-06 09:00:00,2016-06-11 06:00:00,54,-29.9,35,45
"AL032016",3,2016-06-06 03:00:00,2016-06-06 12:00:00,26,-86.7,40,50
"AL032016",3,2016-06-06 03:00:00,2016-06-07 00:00:00,29.1,-84,45,55
"AL032016",3,2016-06-06 03:00:00,2016-06-07 12:00:00,31.8,-79.5,50,60
"AL032016",3,2016-06-06 03:00:00,2016-06-08 00:00:00,35.5,-72,50,60
"AL032016",3,2016-06-06 03:00:00,2016-06-09 00:00:00,43.3,-54,50,60
"AL032016",3,2016-06-06 03:00:00,2016-06-10 00:00:00,49,-39,45,55
"AL032016",3,2016-06-06 03:00:00,2016-06-11 00:00:00,54,-33,45,55
"AL032016",2,2016-06-05 21:00:00,2016-06-06 06:00:00,25.1,-87.5,35,45
"AL032016",2,2016-06-05 21:00:00,2016-06-06 18:00:00,28,-85.8,45,55
"AL032016",2,2016-06-05 21:00:00,2016-06-07 06:00:00,31,-82,45,55
"AL032016",2,2016-06-05 21:00:00,2016-06-07 18:00:00,34,-76,45,55
"AL032016",2,2016-06-05 21:00:00,2016-06-08 18:00:00,41.9,-58.2,50,60
"AL032016",2,2016-06-05 21:00:00,2016-06-09 18:00:00,48,-44.5,45,55
"AL032016",2,2016-06-05 21:00:00,2016-06-10 18:00:00,53.5,-35,45,55
"AL032016",1,2016-06-05 15:00:00,2016-06-06 00:00:00,24,-87.5,35,45
"AL032016",1,2016-06-05 15:00:00,2016-06-06 12:00:00,26.9,-86.3,40,50
"AL032016",1,2016-06-05 15:00:00,2016-06-07 00:00:00,29.6,-84.2,45,55
"AL032016",1,2016-06-05 15:00:00,2016-06-07 12:00:00,32.6,-79.5,45,55
"AL032016",1,2016-06-05 15:00:00,2016-06-08 12:00:00,40,-63,50,60
"AL032016",1,2016-06-05 15:00:00,2016-06-09 12:00:00,46.5,-45.5,45,55
"AL032016",1,2016-06-05 15:00:00,2016-06-10 12:00:00,51,-32,45,55
"AL022016",34,2016-06-05 03:00:00,2016-06-05 12:00:00,34.3,-61.1,25,35
"AL022016",34,2016-06-05 03:00:00,2016-06-06 00:00:00,33.6,-57.1,25,35
"AL022016",33,2016-06-04 21:00:00,2016-06-05 06:00:00,34.5,-62.7,30,40
"AL022016",33,2016-06-04 21:00:00,2016-06-05 18:00:00,34,-59.1,30,40
"AL022016",33,2016-06-04 21:00:00,2016-06-06 06:00:00,33.3,-55,30,40
"AL022016",32,2016-06-04 15:00:00,2016-06-05 00:00:00,35.1,-64.1,30,40
"AL022016",32,2016-06-04 15:00:00,2016-06-05 12:00:00,34.6,-60.7,30,40
"AL022016",32,2016-06-04 15:00:00,2016-06-06 00:00:00,34.1,-57,30,40
"AL022016",31,2016-06-04 09:00:00,2016-06-04 18:00:00,35.5,-65.8,35,45
"AL022016",31,2016-06-04 09:00:00,2016-06-05 06:00:00,34.9,-62.5,30,40
"AL022016",31,2016-06-04 09:00:00,2016-06-05 18:00:00,34.4,-58.8,30,40
"AL022016",30,2016-06-04 03:00:00,2016-06-04 12:00:00,35.7,-67.1,30,40
"AL022016",30,2016-06-04 03:00:00,2016-06-05 00:00:00,35.4,-64,30,40
"AL022016",30,2016-06-04 03:00:00,2016-06-05 12:00:00,34.8,-60.1,30,40
"AL022016",30,2016-06-04 03:00:00,2016-06-06 00:00:00,34.3,-56,25,35
"AL022016",29,2016-06-03 21:00:00,2016-06-04 06:00:00,35.9,-68.3,35,45
"AL022016",29,2016-06-03 21:00:00,2016-06-04 18:00:00,35.6,-65.1,30,40
"AL022016",29,2016-06-03 21:00:00,2016-06-05 06:00:00,35.1,-61.4,30,40
"AL022016",29,2016-06-03 21:00:00,2016-06-05 18:00:00,34.6,-57.6,25,35
"AL022016",28,2016-06-03 15:00:00,2016-06-04 00:00:00,36.1,-69.8,30,40
"AL022016",28,2016-06-03 15:00:00,2016-06-04 12:00:00,36,-66.5,30,40
"AL022016",28,2016-06-03 15:00:00,2016-06-05 00:00:00,35.6,-63,30,40
"AL022016",28,2016-06-03 15:00:00,2016-06-05 12:00:00,35.2,-59.2,30,40
"AL022016",27,2016-06-03 09:00:00,2016-06-03 18:00:00,36,-71.3,35,45
"AL022016",27,2016-06-03 09:00:00,2016-06-04 06:00:00,36.1,-68.4,30,40
"AL022016",27,2016-06-03 09:00:00,2016-06-04 18:00:00,36,-64.7,30,40
"AL022016",27,2016-06-03 09:00:00,2016-06-05 06:00:00,35.6,-60.9,30,40
"AL022016",26,2016-06-03 03:00:00,2016-06-03 12:00:00,36,-72.6,35,45
"AL022016",26,2016-06-03 03:00:00,2016-06-04 00:00:00,36.4,-70.1,35,45
"AL022016",26,2016-06-03 03:00:00,2016-06-04 12:00:00,36.4,-66.7,30,40
"AL022016",26,2016-06-03 03:00:00,2016-06-05 00:00:00,36.2,-63,30,40
"AL022016",26,2016-06-03 03:00:00,2016-06-06 00:00:00,35,-54.5,25,35
"AL022016",25,2016-06-02 21:00:00,2016-06-03 06:00:00,35.8,-73.4,35,45
"AL022016",25,2016-06-02 21:00:00,2016-06-03 18:00:00,36.3,-70.8,35,45
"AL022016",25,2016-06-02 21:00:00,2016-06-04 06:00:00,36.5,-67.7,30,40
"AL022016",25,2016-06-02 21:00:00,2016-06-04 18:00:00,36.5,-63.9,30,40
"AL022016",25,2016-06-02 21:00:00,2016-06-05 18:00:00,36,-55.5,25,35
"AL022016",24,2016-06-02 15:00:00,2016-06-03 00:00:00,35.3,-74.2,30,40
"AL022016",24,2016-06-02 15:00:00,2016-06-03 12:00:00,35.8,-72.2,30,40
"AL022016",24,2016-06-02 15:00:00,2016-06-04 00:00:00,36.1,-69.5,25,35
"AL022016",24,2016-06-02 15:00:00,2016-06-04 12:00:00,36.1,-66.2,25,35
"AL022016",12,2016-05-30 15:00:00,2016-05-31 00:00:00,33.7,-79.2,25,35
"AL022016",12,2016-05-30 15:00:00,2016-05-31 12:00:00,33.9,-78.7,25,35
"AL022016",12,2016-05-30 15:00:00,2016-06-01 00:00:00,34.2,-78.2,25,35
"AL022016",12,2016-05-30 15:00:00,2016-06-01 12:00:00,34.8,-77.7,25,35
"AL022016",12,2016-05-30 15:00:00,2016-06-02 12:00:00,36.2,-76.6,25,35
"AL022016",12,2016-05-30 15:00:00,2016-06-03 12:00:00,37.7,-73.3,25,35
"AL022016",12,2016-05-30 15:00:00,2016-06-04 12:00:00,38.8,-69.6,25,35
"AL022016",11,2016-05-30 09:00:00,2016-05-30 18:00:00,33.3,-79,25,35
"AL022016",11,2016-05-30 09:00:00,2016-05-31 06:00:00,33.5,-78.4,25,35
"AL022016",11,2016-05-30 09:00:00,2016-05-31 18:00:00,33.8,-77.8,25,35
"AL022016",11,2016-05-30 09:00:00,2016-06-01 06:00:00,34.4,-77,25,35
"AL022016",11,2016-05-30 09:00:00,2016-06-02 06:00:00,35.7,-75.6,25,35
"AL022016",11,2016-05-30 09:00:00,2016-06-03 06:00:00,37.3,-72.9,25,35
"AL022016",11,2016-05-30 09:00:00,2016-06-04 06:00:00,38.7,-69,25,35
"AL022016",10,2016-05-30 03:00:00,2016-05-30 12:00:00,33.1,-79.9,25,35
"AL022016",10,2016-05-30 03:00:00,2016-05-31 00:00:00,33.5,-79.1,25,35
"AL022016",10,2016-05-30 03:00:00,2016-05-31 12:00:00,33.9,-78.4,25,35
"AL022016",10,2016-05-30 03:00:00,2016-06-01 00:00:00,34.4,-77.6,25,35
"AL022016",10,2016-05-30 03:00:00,2016-06-02 00:00:00,35.4,-76.2,25,35
"AL022016",10,2016-05-30 03:00:00,2016-06-03 00:00:00,37,-74,25,35
"AL022016",10,2016-05-30 03:00:00,2016-06-04 00:00:00,38.5,-70,25,35
"AL022016",9,2016-05-29 21:00:00,2016-05-30 06:00:00,33.2,-80.1,25,35
"AL022016",9,2016-05-29 21:00:00,2016-05-30 18:00:00,33.7,-79.4,25,35
"AL022016",9,2016-05-29 21:00:00,2016-05-31 06:00:00,34,-78.8,25,35
"AL022016",9,2016-05-29 21:00:00,2016-05-31 18:00:00,34.4,-78,25,35
"AL022016",9,2016-05-29 21:00:00,2016-06-01 18:00:00,35.4,-76.4,25,35
"AL022016",9,2016-05-29 21:00:00,2016-06-02 18:00:00,37,-74.5,25,35
"AL022016",9,2016-05-29 21:00:00,2016-06-03 18:00:00,38.5,-71.5,25,35
"AL022016",8,2016-05-29 15:00:00,2016-05-30 00:00:00,33.6,-79.8,25,35
"AL022016",8,2016-05-29 15:00:00,2016-05-30 12:00:00,34,-79.5,25,35
"AL022016",8,2016-05-29 15:00:00,2016-05-31 00:00:00,34.1,-79,25,35
"AL022016",8,2016-05-29 15:00:00,2016-05-31 12:00:00,34.1,-78.3,25,35
"AL022016",8,2016-05-29 15:00:00,2016-06-01 12:00:00,35.3,-76.4,25,35
"AL022016",8,2016-05-29 15:00:00,2016-06-02 12:00:00,36.5,-74.5,25,35
"AL022016",8,2016-05-29 15:00:00,2016-06-03 12:00:00,38.5,-72,25,35
"AL022016",7,2016-05-29 09:00:00,2016-05-29 18:00:00,32.6,-79.6,35,45
"AL022016",7,2016-05-29 09:00:00,2016-05-30 06:00:00,33.3,-79.6,35,45
"AL022016",7,2016-05-29 09:00:00,2016-05-30 18:00:00,33.5,-78.9,30,40
"AL022016",7,2016-05-29 09:00:00,2016-05-31 06:00:00,33.9,-78,30,40
"AL022016",7,2016-05-29 09:00:00,2016-06-01 06:00:00,34.5,-76.7,25,35
"AL022016",7,2016-05-29 09:00:00,2016-06-02 06:00:00,35.2,-75.5,25,35
