key,date_time,wind_34_ne,wind_34_se,wind_34_sw,wind_34_nw,wind_50_ne,wind_50_se,wind_50_sw,wind_50_nw,wind_64_ne,wind_64_se,wind_64_sw,wind_64_nw
EP172014,2014-09-17T00:00:00Z,60,70,60,50,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-17T06:00:00Z,60,70,60,50,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-17T12:00:00Z,60,70,60,50,20,20,NA,20,NA,NA,NA,NA
EP172014,2014-09-17T18:00:00Z,70,70,60,60,30,30,NA,20,NA,NA,NA,NA
EP172014,2014-09-18T00:00:00Z,70,70,60,60,30,30,20,20,15,15,10,10
EP172014,2014-09-18T06:00:00Z,80,70,60,60,30,30,20,20,15,15,10,10
EP172014,2014-09-18T12:00:00Z,90,70,60,60,30,30,20,20,15,15,10,10
EP172014,2014-09-18T18:00:00Z,100,70,60,70,30,30,30,20,NA,NA,NA,NA
EP172014,2014-09-19T00:00:00Z,100,70,60,70,30,30,30,20,NA,NA,NA,NA
EP172014,2014-09-19T06:00:00Z,90,70,60,60,30,30,30,20,NA,NA,NA,NA
EP172014,2014-09-19T12:00:00Z,80,80,60,60,30,40,30,NA,NA,NA,NA,NA
EP172014,2014-09-19T18:00:00Z,80,80,70,60,30,50,40,NA,NA,NA,NA,NA
EP172014,2014-09-20T00:00:00Z,70,80,70,50,30,60,50,NA,NA,NA,NA,NA
EP172014,2014-09-20T06:00:00Z,60,80,70,40,20,60,50,NA,NA,NA,NA,NA
EP172014,2014-09-20T12:00:00Z,60,80,70,40,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-20T18:00:00Z,50,80,60,30,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-21T00:00:00Z,50,60,50,30,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-21T06:00:00Z,40,40,50,30,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-21T12:00:00Z,40,30,40,30,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-21T18:00:00Z,50,NA,40,30,NA,NA,NA,NA,NA,NA,NA,NA
EP172014,2014-09-22T00:00:00Z,50,NA,40,30,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-25T00:00:00Z,60,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-25T06:00:00Z,70,30,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-25T12:00:00Z,80,40,30,60,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-25T18:00:00Z,90,50,30,70,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-26T00:00:00Z,100,60,40,80,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-26T06:00:00Z,100,60,40,80,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-26T12:00:00Z,100,60,40,80,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-26T18:00:00Z,100,60,40,80,30,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-27T00:00:00Z,90,60,40,70,40,20,NA,30,NA,NA,NA,NA
EP182014,2014-09-27T06:00:00Z,80,60,40,60,40,30,NA,30,NA,NA,NA,NA
EP182014,2014-09-27T12:00:00Z,80,60,40,60,40,30,NA,30,NA,NA,NA,NA
EP182014,2014-09-27T18:00:00Z,70,60,50,60,30,30,NA,30,20,NA,NA,NA
EP182014,2014-09-28T00:00:00Z,70,60,50,60,30,30,20,30,20,20,10,20
EP182014,2014-09-28T06:00:00Z,70,60,50,60,30,30,20,30,20,20,10,20
EP182014,2014-09-28T12:00:00Z,70,60,60,60,30,30,20,30,20,20,10,20
EP182014,2014-09-28T18:00:00Z,70,60,60,70,30,30,20,30,20,20,NA,20
EP182014,2014-09-29T00:00:00Z,70,70,70,70,30,30,30,30,20,20,NA,20
EP182014,2014-09-29T06:00:00Z,80,80,80,80,40,40,40,30,NA,NA,NA,NA
EP182014,2014-09-29T12:00:00Z,80,80,80,80,40,40,40,30,NA,NA,NA,NA
EP182014,2014-09-29T18:00:00Z,80,80,80,80,30,30,NA,NA,NA,NA,NA,NA
EP182014,2014-09-30T00:00:00Z,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA
EP182014,2014-09-30T06:00:00Z,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-02T06:00:00Z,30,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-02T12:00:00Z,30,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-02T18:00:00Z,30,30,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-03T00:00:00Z,40,30,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-03T06:00:00Z,40,30,20,30,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-03T12:00:00Z,40,30,20,30,20,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-03T18:00:00Z,40,40,30,30,20,20,NA,10,NA,NA,NA,NA
EP192014,2014-10-04T00:00:00Z,50,40,30,30,20,20,NA,10,10,NA,NA,NA
EP192014,2014-10-04T06:00:00Z,50,40,30,30,20,20,10,10,10,10,NA,NA
EP192014,2014-10-04T12:00:00Z,60,60,40,60,30,30,20,30,20,20,10,20
EP192014,2014-10-04T18:00:00Z,80,80,60,70,40,40,20,30,15,15,15,15
EP192014,2014-10-05T00:00:00Z,80,80,60,70,40,40,20,30,20,20,15,20
EP192014,2014-10-05T06:00:00Z,80,80,60,70,40,40,20,30,20,15,10,15
EP192014,2014-10-05T12:00:00Z,80,80,60,70,40,40,20,30,20,15,10,15
EP192014,2014-10-05T18:00:00Z,90,80,80,80,40,40,20,40,20,NA,NA,NA
EP192014,2014-10-06T00:00:00Z,90,80,80,90,40,40,20,40,NA,NA,NA,NA
EP192014,2014-10-06T06:00:00Z,90,80,60,90,40,30,10,30,NA,NA,NA,NA
EP192014,2014-10-06T12:00:00Z,90,80,60,90,30,20,NA,20,NA,NA,NA,NA
EP192014,2014-10-06T18:00:00Z,90,80,60,90,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-07T00:00:00Z,90,80,60,90,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-07T06:00:00Z,90,80,50,90,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-07T12:00:00Z,90,80,50,90,NA,NA,NA,NA,NA,NA,NA,NA
EP192014,2014-10-07T18:00:00Z,90,80,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
EP202014,2014-10-17T18:00:00Z,40,60,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP202014,2014-10-18T00:00:00Z,40,60,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP202014,2014-10-18T06:00:00Z,40,50,20,40,20,20,NA,NA,NA,NA,NA,NA
EP202014,2014-10-18T09:15:00Z,40,50,20,40,20,20,NA,NA,NA,NA,NA,NA
EP202014,2014-10-18T12:00:00Z,NA,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-10-30T18:00:00Z,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-10-31T00:00:00Z,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-10-31T06:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-10-31T12:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-10-31T18:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-01T00:00:00Z,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-01T06:00:00Z,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-01T12:00:00Z,40,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-01T18:00:00Z,40,20,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-02T00:00:00Z,60,30,30,40,NA,NA,NA,NA,NA,NA,NA,NA
EP212014,2014-11-02T06:00:00Z,90,30,30,60,20,NA,NA,10,NA,NA,NA,NA
EP212014,2014-11-02T12:00:00Z,90,40,40,60,20,20,NA,20,10,10,NA,NA
EP212014,2014-11-02T18:00:00Z,90,60,40,60,30,20,20,30,10,10,NA,10
EP212014,2014-11-03T00:00:00Z,100,80,50,80,40,30,20,30,15,10,10,10
EP212014,2014-11-03T06:00:00Z,110,110,50,110,40,30,20,30,15,15,10,15
EP212014,2014-11-03T12:00:00Z,110,110,50,110,40,30,20,30,15,15,10,15
EP212014,2014-11-03T18:00:00Z,110,110,60,80,40,40,20,30,15,15,10,15
EP212014,2014-11-04T00:00:00Z,110,110,60,80,40,40,30,30,15,15,10,15
EP212014,2014-11-04T06:00:00Z,110,110,60,80,40,40,30,30,20,20,10,20
EP212014,2014-11-04T12:00:00Z,110,110,60,70,30,30,30,30,20,20,10,20
EP212014,2014-11-04T18:00:00Z,90,90,40,50,20,20,NA,NA,NA,NA,NA,NA
EP212014,2014-11-05T00:00:00Z,70,80,30,40,NA,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-05-28T12:00:00Z,50,40,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-05-28T18:00:00Z,80,70,30,40,30,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-05-29T00:00:00Z,80,80,30,40,30,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-05-29T06:00:00Z,80,100,30,40,40,30,NA,20,NA,NA,NA,NA
EP012015,2015-05-29T12:00:00Z,80,100,30,40,40,30,NA,20,NA,NA,NA,NA
EP012015,2015-05-29T18:00:00Z,80,100,50,60,40,30,20,20,20,20,NA,NA
EP012015,2015-05-30T00:00:00Z,80,100,50,60,40,30,20,20,20,20,10,NA
EP012015,2015-05-30T06:00:00Z,90,100,50,60,50,40,20,30,20,20,10,10
EP012015,2015-05-30T12:00:00Z,110,120,60,70,50,50,30,40,25,20,15,20
EP012015,2015-05-30T18:00:00Z,140,130,70,80,60,60,30,40,30,25,15,20
EP012015,2015-05-31T00:00:00Z,140,130,70,80,60,60,30,40,30,25,15,20
EP012015,2015-05-31T06:00:00Z,140,110,80,100,60,40,40,50,30,25,15,25
EP012015,2015-05-31T12:00:00Z,140,90,80,100,60,40,40,50,30,25,15,25
EP012015,2015-05-31T18:00:00Z,140,90,80,100,60,40,40,50,30,30,20,30
EP012015,2015-06-01T00:00:00Z,140,90,80,100,60,40,40,50,30,30,20,30
EP012015,2015-06-01T06:00:00Z,140,100,90,100,60,50,50,50,35,30,20,30
EP012015,2015-06-01T12:00:00Z,140,120,90,100,60,50,50,50,40,30,20,30
EP012015,2015-06-01T18:00:00Z,130,130,90,110,50,50,40,50,35,30,10,20
EP012015,2015-06-02T00:00:00Z,130,130,90,110,50,40,40,50,30,30,10,20
EP012015,2015-06-02T06:00:00Z,130,130,90,110,50,40,40,50,30,30,10,20
EP012015,2015-06-02T12:00:00Z,120,100,80,110,50,40,40,50,20,20,10,20
EP012015,2015-06-02T18:00:00Z,120,100,80,110,50,40,40,50,20,10,10,20
EP012015,2015-06-03T00:00:00Z,100,90,80,110,40,30,30,40,20,10,10,20
EP012015,2015-06-03T06:00:00Z,100,80,80,100,40,30,30,40,NA,NA,NA,NA
EP012015,2015-06-03T12:00:00Z,100,80,80,90,30,NA,NA,30,NA,NA,NA,NA
EP012015,2015-06-03T18:00:00Z,90,80,70,80,30,NA,NA,30,NA,NA,NA,NA
EP012015,2015-06-04T00:00:00Z,90,80,70,80,NA,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-06-04T06:00:00Z,70,60,60,70,NA,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-06-04T12:00:00Z,60,50,30,60,NA,NA,NA,NA,NA,NA,NA,NA
EP012015,2015-06-04T18:00:00Z,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-01T12:00:00Z,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-01T18:00:00Z,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-02T00:00:00Z,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-02T06:00:00Z,40,40,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-02T12:00:00Z,50,50,20,30,20,20,NA,NA,NA,NA,NA,NA
EP022015,2015-06-02T18:00:00Z,60,60,50,60,30,30,20,30,20,20,NA,NA
EP022015,2015-06-03T00:00:00Z,70,70,60,70,30,40,30,40,20,20,10,10
EP022015,2015-06-03T06:00:00Z,70,80,60,70,30,40,30,30,20,20,10,10
EP022015,2015-06-03T12:00:00Z,80,80,60,80,30,40,30,30,20,20,10,10
EP022015,2015-06-03T18:00:00Z,110,80,60,100,30,40,30,30,20,20,15,15
EP022015,2015-06-04T00:00:00Z,110,80,70,100,30,40,30,30,20,20,15,15
EP022015,2015-06-04T06:00:00Z,120,90,90,100,50,40,30,40,20,20,15,20
EP022015,2015-06-04T12:00:00Z,120,90,90,100,50,50,30,40,20,20,15,20
EP022015,2015-06-04T18:00:00Z,130,110,90,100,60,60,40,40,30,30,15,20
EP022015,2015-06-05T00:00:00Z,130,110,90,100,70,70,50,50,40,30,20,30
EP022015,2015-06-05T06:00:00Z,140,120,90,100,70,70,60,60,40,40,30,40
EP022015,2015-06-05T12:00:00Z,140,120,100,100,70,70,70,70,40,40,30,40
EP022015,2015-06-05T18:00:00Z,150,130,100,100,70,70,80,70,40,40,30,40
EP022015,2015-06-06T00:00:00Z,160,140,110,110,70,80,80,70,40,40,30,40
EP022015,2015-06-06T06:00:00Z,170,150,120,120,80,90,90,80,50,40,30,40
EP022015,2015-06-06T12:00:00Z,150,150,130,130,80,90,90,80,50,40,30,40
EP022015,2015-06-06T18:00:00Z,150,150,130,130,80,90,90,80,50,40,30,40
EP022015,2015-06-07T00:00:00Z,150,150,120,130,80,80,80,80,50,40,40,40
EP022015,2015-06-07T06:00:00Z,150,150,120,130,80,80,80,80,50,40,40,40
EP022015,2015-06-07T12:00:00Z,150,150,120,130,80,80,80,80,50,40,40,40
EP022015,2015-06-07T18:00:00Z,150,150,120,120,70,70,70,70,NA,NA,NA,NA
EP022015,2015-06-08T00:00:00Z,130,130,110,110,60,60,60,60,NA,NA,NA,NA
EP022015,2015-06-08T06:00:00Z,130,130,110,110,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-08T10:30:00Z,130,130,110,110,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-08T11:15:00Z,130,130,110,110,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-08T12:00:00Z,100,100,100,80,NA,NA,NA,NA,NA,NA,NA,NA
EP022015,2015-06-08T18:00:00Z,80,80,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
EP032015,2015-06-11T12:00:00Z,40,50,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP032015,2015-06-11T18:00:00Z,40,70,60,40,NA,NA,NA,NA,NA,NA,NA,NA
EP032015,2015-06-12T00:00:00Z,50,70,60,40,20,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-12T06:00:00Z,50,70,60,40,20,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-12T12:00:00Z,50,70,60,40,20,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-12T18:00:00Z,50,70,60,40,20,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-13T00:00:00Z,50,70,60,40,20,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-13T06:00:00Z,50,70,60,50,30,30,30,NA,NA,NA,NA,NA
EP032015,2015-06-13T12:00:00Z,60,80,60,50,30,40,30,20,20,20,20,NA
EP032015,2015-06-13T18:00:00Z,70,80,60,60,40,40,30,30,20,20,20,20
EP032015,2015-06-14T00:00:00Z,70,80,60,60,40,40,30,30,20,20,20,20
EP032015,2015-06-14T06:00:00Z,70,70,60,60,40,40,30,30,20,20,20,20
EP032015,2015-06-14T12:00:00Z,60,60,50,60,30,30,30,30,20,20,20,20
EP032015,2015-06-14T18:00:00Z,50,50,40,50,30,30,20,30,20,20,NA,20
EP032015,2015-06-15T00:00:00Z,40,40,30,40,20,20,20,20,NA,NA,NA,NA
EP032015,2015-06-15T06:00:00Z,40,40,30,30,20,20,20,20,NA,NA,NA,NA
EP032015,2015-06-15T12:00:00Z,40,30,30,30,20,20,10,20,NA,NA,NA,NA
EP032015,2015-06-15T18:00:00Z,30,30,20,30,20,20,10,20,10,10,NA,10
EP032015,2015-06-16T00:00:00Z,30,30,20,30,20,20,10,20,10,10,NA,10
EP032015,2015-06-16T06:00:00Z,30,30,30,30,20,20,10,20,10,10,NA,10
EP032015,2015-06-16T12:00:00Z,40,40,30,30,20,20,20,20,10,10,10,10
EP032015,2015-06-16T18:00:00Z,40,40,30,30,20,20,20,20,10,10,10,10
EP032015,2015-06-17T00:00:00Z,40,40,30,30,20,20,20,20,10,10,NA,NA
EP032015,2015-06-17T06:00:00Z,30,30,30,30,10,10,10,10,NA,NA,NA,NA
EP032015,2015-06-17T09:00:00Z,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA
EP032015,2015-06-17T12:00:00Z,20,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-08T12:00:00Z,70,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-08T18:00:00Z,70,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-09T00:00:00Z,80,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-09T06:00:00Z,90,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-09T12:00:00Z,90,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP042015,2015-07-09T18:00:00Z,90,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-11T18:00:00Z,120,60,NA,120,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-12T00:00:00Z,120,120,NA,120,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-12T06:00:00Z,120,120,NA,120,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-12T12:00:00Z,120,120,NA,120,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-12T18:00:00Z,120,80,NA,100,50,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-13T00:00:00Z,120,40,30,100,50,NA,NA,30,NA,NA,NA,NA
EP052015,2015-07-13T06:00:00Z,120,80,30,100,50,NA,NA,30,NA,NA,NA,NA
EP052015,2015-07-13T12:00:00Z,120,120,40,100,50,NA,NA,30,20,NA,NA,NA
EP052015,2015-07-13T18:00:00Z,120,120,40,100,50,30,NA,40,20,NA,NA,20
EP052015,2015-07-14T00:00:00Z,120,120,40,100,50,30,NA,40,20,NA,NA,20
EP052015,2015-07-14T06:00:00Z,120,120,40,100,60,40,NA,40,20,NA,NA,20
EP052015,2015-07-14T12:00:00Z,120,120,50,100,60,40,30,40,20,NA,NA,20
EP052015,2015-07-14T18:00:00Z,120,120,70,100,60,40,30,40,20,20,15,20
EP052015,2015-07-15T00:00:00Z,120,150,70,100,60,60,30,40,25,20,15,20
EP052015,2015-07-15T06:00:00Z,120,150,70,100,50,60,30,60,25,20,15,30
EP052015,2015-07-15T12:00:00Z,120,150,80,100,50,60,30,60,25,20,15,30
EP052015,2015-07-15T18:00:00Z,120,150,100,100,50,60,30,60,25,20,15,30
EP052015,2015-07-16T00:00:00Z,120,150,100,110,50,50,40,60,25,25,15,30
EP052015,2015-07-16T06:00:00Z,120,150,100,110,50,50,40,60,25,25,15,30
EP052015,2015-07-16T12:00:00Z,120,120,100,120,50,50,40,60,25,25,15,30
EP052015,2015-07-16T18:00:00Z,120,120,100,120,50,50,40,60,25,25,15,30
EP052015,2015-07-17T00:00:00Z,100,100,90,100,50,50,40,60,20,20,15,20
EP052015,2015-07-17T06:00:00Z,100,100,90,100,40,40,30,40,20,20,NA,20
EP052015,2015-07-17T12:00:00Z,80,80,70,90,30,20,30,30,NA,NA,NA,NA
EP052015,2015-07-17T18:00:00Z,80,80,70,90,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-18T00:00:00Z,80,80,70,90,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-18T06:00:00Z,70,70,60,70,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-18T12:00:00Z,70,70,60,70,NA,NA,NA,NA,NA,NA,NA,NA
EP052015,2015-07-18T18:00:00Z,60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-13T06:00:00Z,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-13T12:00:00Z,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-13T18:00:00Z,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-14T00:00:00Z,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-14T06:00:00Z,70,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-14T12:00:00Z,70,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-14T18:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-15T00:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-15T06:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-15T12:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-15T18:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-16T00:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-16T06:00:00Z,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-16T12:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-16T18:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-17T00:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP062015,2015-07-17T06:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP072015,2015-07-23T12:00:00Z,40,40,50,30,NA,NA,NA,NA,NA,NA,NA,NA
EP072015,2015-07-23T18:00:00Z,40,40,50,30,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-30T00:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-30T06:00:00Z,50,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-30T12:00:00Z,50,50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-30T18:00:00Z,70,60,30,60,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-31T00:00:00Z,80,70,40,70,20,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-07-31T06:00:00Z,100,100,60,90,40,40,30,40,20,20,NA,NA
EP092015,2015-07-31T12:00:00Z,100,100,60,90,40,40,30,40,20,20,10,20
EP092015,2015-07-31T18:00:00Z,100,100,60,90,40,40,30,40,20,20,10,20
EP092015,2015-08-01T00:00:00Z,100,100,60,90,40,40,30,40,20,20,15,20
EP092015,2015-08-01T06:00:00Z,120,100,60,90,50,40,30,40,20,20,15,20
EP092015,2015-08-01T12:00:00Z,120,100,60,90,50,40,30,40,20,20,15,20
EP092015,2015-08-01T18:00:00Z,120,100,60,90,50,40,30,40,20,20,15,20
EP092015,2015-08-02T00:00:00Z,120,100,50,90,50,40,30,40,20,20,15,20
EP092015,2015-08-02T06:00:00Z,120,110,70,100,50,45,30,45,25,25,20,25
EP092015,2015-08-02T12:00:00Z,100,75,60,90,50,30,25,45,25,20,15,25
EP092015,2015-08-02T18:00:00Z,120,75,60,90,75,40,25,35,40,20,15,25
EP092015,2015-08-03T00:00:00Z,120,75,60,90,75,40,25,35,40,20,15,25
EP092015,2015-08-03T06:00:00Z,115,100,60,80,70,40,25,35,35,25,20,20
EP092015,2015-08-03T12:00:00Z,110,100,50,75,50,30,20,30,NA,NA,NA,NA
EP092015,2015-08-03T18:00:00Z,120,85,60,75,50,30,NA,20,NA,NA,NA,NA
EP092015,2015-08-04T00:00:00Z,120,85,60,75,50,30,NA,20,NA,NA,NA,NA
EP092015,2015-08-04T06:00:00Z,140,90,50,75,60,30,NA,20,NA,NA,NA,NA
EP092015,2015-08-04T12:00:00Z,150,120,50,90,65,35,25,50,NA,NA,NA,NA
EP092015,2015-08-04T18:00:00Z,150,120,50,90,75,35,25,50,NA,NA,NA,NA
EP092015,2015-08-05T00:00:00Z,150,110,60,90,85,20,20,40,NA,NA,NA,NA
EP092015,2015-08-05T06:00:00Z,160,90,50,90,90,20,25,40,NA,NA,NA,NA
EP092015,2015-08-05T12:00:00Z,160,90,40,90,90,10,NA,10,NA,NA,NA,NA
EP092015,2015-08-05T18:00:00Z,160,90,40,90,90,10,NA,10,NA,NA,NA,NA
EP092015,2015-08-06T00:00:00Z,150,75,30,90,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-08-06T06:00:00Z,140,75,30,85,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-08-06T12:00:00Z,130,55,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
EP092015,2015-08-06T18:00:00Z,100,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
EP102015,2015-08-06T12:00:00Z,30,20,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP102015,2015-08-06T18:00:00Z,30,20,20,30,NA,NA,NA,NA,NA,NA,NA,NA
EP102015,2015-08-07T00:00:00Z,40,30,30,40,20,NA,NA,NA,NA,NA,NA,NA
EP102015,2015-08-07T06:00:00Z,40,30,30,40,20,20,NA,20,NA,NA,NA,NA
EP102015,2015-08-07T12:00:00Z,40,30,30,40,20,20,NA,20,NA,NA,NA,NA
EP102015,2015-08-07T18:00:00Z,50,40,30,50,30,30,20,30,5,5,5,5
EP102015,2015-08-08T00:00:00Z,50,40,30,50,30,30,20,30,10,10,5,5
EP102015,2015-08-08T06:00:00Z,60,70,50,60,30,40,20,30,15,15,10,10
EP102015,2015-08-08T12:00:00Z,70,70,50,60,40,40,20,30,20,20,10,10
EP102015,2015-08-08T18:00:00Z,110,70,70,100,50,40,20,50,20,20,10,10
EP102015,2015-08-09T00:00:00Z,110,80,70,100,50,40,20,50,20,20,10,10
EP102015,2015-08-09T06:00:00Z,110,90,70,100,50,40,20,50,20,20,10,20
EP102015,2015-08-09T12:00:00Z,80,60,40,60,30,30,20,30,20,20,10,20
EP102015,2015-08-09T18:00:00Z,80,60,40,60,30,30,20,30,20,20,10,20
EP102015,2015-08-10T00:00:00Z,60,40,30,50,30,30,20,30,20,20,10,20
EP102015,2015-08-10T06:00:00Z,60,30,20,40,40,10,10,20,20,5,5,10
EP102015,2015-08-10T12:00:00Z,60,30,20,40,40,10,10,20,20,5,5,10
EP102015,2015-08-10T18:00:00Z,80,45,35,50,40,20,15,20,20,10,10,10
EP102015,2015-08-11T00:00:00Z,80,45,35,50,40,20,15,20,20,10,10,10
